Harga_Asli,kecamatan,bedroom,bathrooms,jumlah_guest_toilet,list_facilities,lantai,area_digunakan,luas_tanah,latitude,longitude
575000000.0,Gedangan,2,1,0,Tidak Ada,1,60,90,-7.3917721,112.7306701
400000000.0,Buduran,2,1,0,Tanpa perabotan,1,36,90,-7.425129,112.7230909
400000000.0,Taman,3,1,0,Sebagian perabotan,1,54,90,-7.3589157,112.6810879
410000000.0,Taman,3,1,0,Tanpa perabotan,1,41,82,-7.3589157,112.6810879
400000000.0,Sukodono,2,1,0,Tanpa perabotan,1,42,72,-7.394061,112.6738809
925000000.0,Buduran,2,1,1,"Garasi, Halaman, Tanpa perabotan, Wifi, Internet, Air, Fully fenced",1,126,126,-7.425492999999999,112.7081808
1600000000.0,Taman,1,2,0,"Garasi, Air, Tanpa perabotan, Halaman, Listrik, Fully fenced",1,210,210,-7.374592,112.6395609
2500000000.0,Sedati,4,2,0,Tidak Ada,1,267,267,-7.371738099999999,112.7637334
1300000000.0,Sedati,2,2,0,"Garasi, Halaman, Air, Tanpa perabotan, AC, Tangki air, Listrik, Fully fenced",2,133,77,-7.3756404,112.758414
353000000.0,Candi,2,1,1,"Garasi, Air, Tanpa perabotan, Halaman, Listrik",1,60,90,-7.46736755,112.70236395
352000000.0,Candi,2,1,1,"Garasi, Air, Tanpa perabotan, Halaman, Listrik",1,60,90,-7.49567427,112.73159936
351000000.0,Candi,2,1,1,"Garasi, Halaman, Listrik, Internet, Air, Tanpa perabotan",1,60,90,-7.46736755,112.70236395
1100000000.0,Sedati,3,2,0,"AC, Dapur lengkap, Air, Balkon, Jacuzzi, Berperabot lengkap",2,100,100,-7.375620499999999,112.7575683
633500000.0,Wonoayu,3,3,3,"Garasi, Air, Tanpa perabotan, Halaman, Listrik, Fully fenced",1,228,228,-7.446138,112.6514882
632500000.0,Tulangan,3,3,3,"Garasi, Air, Fully fenced, Halaman, Listrik",1,228,228,-7.4812926,112.6468606
1900000000.0,Tulangan,3,3,0,"Garasi, Tanpa perabotan, Halaman, Teras",2,150,135,-7.472613399999998,112.6675398
1350000000.0,Waru,3,2,2,Tanpa perabotan,1,120,180,-7.3434451,112.7685874
750000000.0,Waru,3,2,2,"Internet, Air, Tanpa perabotan, Halaman, Listrik",2,160,160,-7.3588392,112.7583752
260000000.0,Sukodono,2,1,1,"Internet, Air, Tanpa perabotan, Halaman, Listrik",1,90,90,-7.394061,112.6738809
385000000.0,Sukodono,2,1,0,Tanpa perabotan,1,72,72,-7.394061,112.6738809
400000000.0,Sukodono,2,1,0,Sebagian perabotan,1,72,90,-7.394061,112.6738809
750000000.0,Waru,2,1,0,Tanpa perabotan,1,105,105,-7.3517813,112.7846068
200000000.0,Krian,2,1,1,"Internet, Air, Tanpa perabotan, Halaman, Listrik",1,113,113,-7.4204349,112.5888673
28000000000.0,Waru,9,4,2,"Halaman, Air, Ruang kantor",2,870,1,-7.3520524,112.7290348
850000000.0,Buduran,2,1,0,"Garasi, Tangki air, Dapur terpadu, Tanpa perabotan",1,80,120,-7.435732094585398,112.71526554282224
453000000.0,Buduran,2,1,1,"Garasi, Halaman, Listrik, Wifi, Internet, Air, Tanpa perabotan",1,45,78,-7.4218622,112.7532509
520000000.0,Gedangan,0,0,0,"Garasi, Listrik, Halaman",1,40,100,-7.40905598,112.74649635
420000000.0,Tulangan,2,1,0,Tidak Ada,1,100,100,-7.4726134,112.6675398
250000000.0,Tulangan,3,1,0,Tidak Ada,1,153,153,-7.4726134,112.6675398
1030000000.0,Tulangan,3,2,0,Tidak Ada,1,200,200,-7.4726134,112.6675398
400000000.0,Tulangan,3,2,0,Tidak Ada,1,104,104,-7.4726134,112.6675398
750000000.0,Tulangan,3,2,0,Tidak Ada,1,160,160,-7.4726134,112.6675398
260000000.0,Tulangan,2,1,0,Tidak Ada,1,90,90,-7.4726134,112.6675398
200000000.0,Tulangan,2,1,0,Tidak Ada,1,114,113,-7.4726134,112.6675398
475000000.0,Sedati,2,1,1,Tanpa perabotan,1,72,72,-7.3953232,112.8100897
2500000000.0,Gedangan,5,3,0,Tanpa perabotan,1,360,200,-7.38388144,112.75020014
1890000000.0,Waru,5,4,0,Sebagian perabotan,2,165,157,-7.3399267,112.7562893
900000000.0,Waru,2,1,1,"Air, Tanpa perabotan, Listrik",1,133,133,-7.3566934,112.7524203
900000000.0,Sidoarjo,3,2,0,"Halaman, Listrik, Air, Sebagian perabotan",1,135,135,-7.461408,112.7315635
900000000.0,Waru,2,1,0,Tanpa perabotan,1,60,133,-7.3549903,112.7519191
1440000000.0,Waru,4,2,0,Sebagian perabotan,2,200,150,-7.3399267,112.7562893
2500000000.0,Waru,4,3,0,Tanpa perabotan,2,180,180,-7.3434451,112.7685874
400000000.0,Gedangan,3,1,0,Tanpa perabotan,1,54,90,-7.389676199999999,112.7279598
900000000.0,Sidoarjo,2,1,0,Sebagian perabotan,1,70,105,-7.449771799999999,112.7015495
900000000.0,Sidoarjo,2,1,0,Sebagian perabotan,1,105,70,-7.449771799999999,112.7015495
690000000.0,Taman,2,1,1,"Air, Tanpa perabotan, Fully fenced, Listrik, Deck, Wifi",2,60,60,-7.36625948,112.70658743
800000000.0,Taman,3,2,0,Tanpa perabotan,2,60,72,-7.3589157,112.6810879
405000000.0,Gedangan,3,1,0,Tanpa perabotan,1,90,90,-7.389676199999999,112.7279598
410000000.0,Taman,2,2,0,Sebagian perabotan,1,41,81,-7.340531,112.7077638
151000000.0,Sukodono,2,1,0,Tanpa perabotan,1,35,35,-7.394061,112.6738809
500000000.0,Sidoarjo,2,1,0,"Listrik, Fully fenced, Tanpa perabotan",1,45,84,-7.4578331,112.7278553
1850000000.0,Waru,3,2,1,"Air, Tanpa perabotan",2,100,120,-7.3541007,112.7842655
2300000000.0,Waru,6,5,5,Tanpa perabotan,2,250,158,-7.3517813,112.7846068
500000000.0,Buduran,3,2,2,"Air, Tanpa perabotan, Listrik",1,108,108,-7.436595,112.694927
1850000000.0,Sedati,3,3,0,Tidak Ada,2,106,108,-7.367143,112.773136
625000000.0,Gedangan,2,1,1,"Air, Tanpa perabotan, Listrik",1,98,98,-7.3988445,112.74768557
3200000000.0,Waru,14,9,9,Sebagian perabotan,2,300,135,-7.3645565,112.73553
1470000000.0,Waru,3,3,3,"Garasi, Listrik, Deck, Wifi, Air, Sebagian perabotan, Fully fenced",2,100,100,-7.3423873,112.7160201
250000000.0,Sukodono,2,1,1,"Air, Tanpa perabotan, Listrik",1,54,54,-7.4081898,112.680203
400000000.0,Sukodono,2,1,0,Tanpa perabotan,1,72,72,-7.394061,112.6738809
650000000.0,Taman,4,2,0,Tanpa perabotan,2,210,210,-7.3589157,112.6810879
375000000.0,Krian,2,1,0,Sebagian perabotan,1,36,72,-7.40299,112.5873906
1290000000.0,Waru,3,3,0,Sebagian perabotan,2,160,150,-7.363398,112.7426543
1350000000.0,Tulangan,3,1,0,Tidak Ada,1,198,198,-7.4726134,112.6675398
750000000.0,Tulangan,2,2,0,Tidak Ada,1,174,174,-7.4726134,112.6675398
890000000.0,Gedangan,3,1,0,"Garasi, Listrik, Air, Tanpa perabotan",1,90,135,-7.39429077,112.73234434
650000000.0,Sukodono,3,2,0,Tanpa perabotan,2,210,210,-7.394061,112.6738809
3890000000.0,Waru,4,3,0,"Internet, Tanpa perabotan",2,400,309,-7.3652174,112.7343734
410000000.0,Sukodono,2,1,0,Sebagian perabotan,1,72,90,-7.394061,112.6738809
300000000.0,Taman,2,1,0,Sebagian perabotan,1,72,72,-7.3589157,112.6810879
150000000.0,Gedangan,2,1,0,Sebagian perabotan,1,35,35,-7.389676199999999,112.7279598
350000000.0,Krian,3,1,0,Tidak Ada,1,78,78,-7.40299,112.5873906
1100000000.0,Sidoarjo,3,2,0,Tanpa perabotan,2,56,90,-7.44977187,112.70154957
1500000000.0,Sedati,4,2,0,"Air, Berperabot lengkap, Listrik, Fully fenced",2,160,142,-7.3756404,112.758414
1500000000.0,Waru,5,3,3,Tanpa perabotan,2,154,210,-7.3686011,112.7260764
1240000000.0,Waru,3,2,2,"Garasi, Listrik, Air, Tanpa perabotan",1,150,220,-7.3478182,112.7369717
980000000.0,Gedangan,2,1,0,Tidak Ada,1,65,159,-7.391717,112.7306136
980000000.0,Gedangan,2,1,0,Tidak Ada,1,159,65,-7.3885636,112.732315
385000000.0,Taman,2,1,0,Sebagian perabotan,1,36,72,-7.3589157,112.6810879
150000000.0,Sukodono,2,1,0,Tanpa perabotan,1,35,35,-7.394061,112.6738809
1400000000.0,Taman,3,2,0,"Garasi, Halaman, Air, Wifi, AC, Tangki air, Tanpa perabotan",1,150,210,-7.3758656,112.6435652
975000000.0,Gedangan,2,1,1,"Garasi, Air, Sebagian perabotan, Fully fenced, AC, Listrik, Teras",1,65,159,-7.389676199999999,112.7279598
775000000.0,Waru,3,1,1,"Garasi, Listrik, Teras, Air, Tanpa perabotan",1,110,120,-7.3503078,112.7674661
978000000.0,Gedangan,2,1,0,"Garasi, AC, Dapur terpadu, Halaman, Alarm, Air, Sebagian perabotan, Wifi, Internet, Dapur lengkap, Kabel video, Ruang layanan, Lemari pakaian bawaan, Listrik, Fully fenced",1,80,158,-7.3970813,112.7469881
1490000000.0,Waru,6,4,0,"Garasi, AC, Dapur lengkap, Kabel video, Ruang layanan, Lemari pakaian bawaan, Listrik, Teras, Wifi, Internet, Balkon, Dapur terpadu, Halaman, Tangki air, Air, Sebagian perabotan, Fully fenced",2,230,135,-7.3599547,112.7417036
1090000000.0,Waru,3,2,0,"Garasi, AC, Dapur terpadu, Halaman, Air, Tanpa perabotan, Wifi, Internet, Dapur lengkap, Kabel video, Lemari pakaian bawaan, Listrik, Fully fenced",1,110,156,-7.3616718,112.7441901
1100000000.0,Gedangan,3,2,0,"Garasi, Halaman, Air, Tanpa perabotan, AC, Tangki air, Listrik, Wifi",2,200,137,-7.391717,112.7306136
475000000.0,Wonoayu,1,1,0,Tidak Ada,1,54,54,-7.446137999999999,112.6514882
900000000.0,Sedati,2,1,0,Tanpa perabotan,1,105,70,-7.371738099999999,112.7637334
890000000.0,Waru,3,2,0,Sebagian perabotan,1,100,188,-7.3648872,112.7702531
775000000.0,Waru,3,1,0,"Garasi, Halaman, Air, Tanpa perabotan, Fully fenced, Internet, Tangki air, Listrik, Teras",1,110,120,-7.3528001,112.7613933
550000000.0,Sedati,2,1,0,"Garasi, Tanpa perabotan, Air",1,50,75,-7.38084109,112.75543448
2300000000.0,Waru,5,3,0,Tidak Ada,1,240,120,-7.3503078,112.7674661
1250000000.0,Sidoarjo,1,2,2,"Garasi, Dapur lengkap, Listrik, Fully fenced, Balkon, Pemandangan panorama, Tanpa perabotan",2,150,95,-7.46476925,112.73406565
400000000.0,Sukodono,3,1,0,Berperabot lengkap,1,90,90,-7.394061,112.6738809
575000000.0,Sukodono,2,1,1,"Listrik, Tanpa perabotan",1,36,78,-7.39312872,112.69578215
450000000.0,Buduran,2,1,1,"Garasi, Halaman, Listrik, Wifi, Internet, Air, Tanpa perabotan",1,45,78,-7.425129,112.7230909
675000000.0,Candi,3,3,3,"Internet, Halaman, Air, Tanpa perabotan, Deck, Balkon, Tangki air, Listrik, Teras",2,95,91,-7.458909,112.699393
385000000.0,Buduran,2,1,0,Tanpa perabotan,1,72,72,-7.425129,112.7230909
375000000.0,Krian,2,1,0,Tanpa perabotan,1,72,72,-7.40299,112.5873906
250000000.0,Candi,2,1,1,"Garasi, Wifi, Halaman",1,36,96,-7.4588931,112.6995701
1500000000.0,Waru,2,1,1,Tanpa perabotan,1,135,135,-7.35291669,112.79196449
650000000.0,Taman,2,1,0,"Garasi, Tangki air, Halaman, Tanpa perabotan",1,80,135,-7.3758656,112.6435652
1600000000.0,Taman,4,3,3,"Garasi, AC, Dapur lengkap, Kabel video, Alarm, Gas alam, Air, Teras, Fully fenced, Internet, Balkon, Dapur terpadu, Tangki air, Lemari pakaian bawaan, Perapian, Listrik, Deck, Wifi",2,285,150,-7.37289066,112.71101307
475000000.0,Candi,3,2,2,"Garasi, Kabel video, Tanpa perabotan, Internet, Air, Wifi",2,85,131,-7.4582505,112.6780867
3300000000.0,Waru,7,5,5,"Garasi, Halaman, Listrik, AC, Air, Sebagian perabotan",1,395,315,-7.3503078,112.7674661
1400000000.0,Waru,1,1,0,Tanpa perabotan,1,100,255,-7.3434451,112.7685874
746000000.0,Taman,2,1,0,Sebagian perabotan,1,91,91,-7.363992,112.7091624
1800000000.0,Waru,5,3,0,"Garasi, Halaman, Air, Wifi, AC, Tangki air, Tanpa perabotan",2,230,210,-7.36463451,112.73444485
1190000000.0,Gedangan,4,3,0,Sebagian perabotan,2,160,105,-7.3885665,112.7323259
3300000000.0,Waru,7,4,0,"Garasi, Halaman, Air, Tanpa perabotan, Wifi, AC, Tangki air, Listrik, Fully fenced",2,395,315,-7.36463451,112.73444485
1200000000.0,Sidoarjo,4,2,2,"Garasi, AC, Dapur lengkap, Dapur terpadu, Gas alam, Deck, Wifi, Internet, Balkon, Pemanasan, Ruang layanan, Ruang kantor, Fully fenced",2,85,126,-7.4540491,112.7066448
1500000000.0,Waru,3,1,0,"Internet, Air, Fully fenced, Halaman, Tanpa perabotan",1,154,154,-7.3450604,112.7493551
3200000000.0,Gedangan,14,9,0,Sebagian perabotan,2,300,135,-7.3662574,112.7382525
1100000000.0,Waru,3,2,0,"Garasi, Halaman, Air, Wifi, AC, Tangki air, Sebagian perabotan",2,130,90,-7.3432711,112.7683327
650000000.0,Sukodono,4,2,0,Tanpa perabotan,2,210,210,-7.394061,112.6738809
1900000000.0,Waru,4,4,0,Tanpa perabotan,2,142,142,-7.3517813,112.7846068
911000000.0,Waru,3,2,0,Sebagian perabotan,2,180,90,-7.3652174,112.7343734
2250000000.0,Buduran,4,4,0,"Garasi, Air, Tanpa perabotan, Fully fenced, Halaman, Listrik, Deck",2,210,210,-7.4316132,112.6961966
1300000000.0,Gedangan,3,2,0,"Garasi, Halaman, Air, Wifi, AC, Tangki air, Berperabot lengkap",2,200,105,-7.391717,112.7306136
1290000000.0,Gedangan,3,3,0,Sebagian perabotan,2,140,105,-7.3885665,112.7323259
2250000000.0,Waru,3,2,0,Tanpa perabotan,1,258,258,-7.3517813,112.7846068
6500000000.0,Waru,23,23,0,"AC, Air, Sebagian perabotan, Tangki air, Listrik, Fully fenced",2,550,238,-7.3399267,112.7562893
1250000000.0,Waru,3,2,1,Tanpa perabotan,1,180,180,-7.3404656,112.7768891
150000000.0,Sukodono,2,1,0,Tanpa perabotan,1,30,35,-7.394061,112.6738809
565000000.0,Buduran,2,1,0,Tanpa perabotan,1,40,90,-7.425129,112.7230909
2500000000.0,Buduran,5,2,1,"Garasi, Dapur lengkap, Listrik, AC, Air",2,450,302,-7.443083,112.7029373
990000000.0,Gedangan,3,2,0,"Garasi, AC, Halaman, Air, Internet, Dapur terpadu, Tangki air, Listrik",2,110,127,-7.3862316,112.7174724
875000000.0,Waru,3,2,0,Tanpa perabotan,2,170,120,-7.3434451,112.7685874
790000000.0,Taman,2,1,0,Sebagian perabotan,1,80,98,-7.363992,112.7091624
779000000.0,Taman,2,1,0,Tidak Ada,1,85,91,-7.363992,112.7091624
749000000.0,Taman,2,2,0,Sebagian perabotan,2,110,98,-7.363992,112.7091624
875000000.0,Waru,3,2,2,Tanpa perabotan,2,170,120,-7.3517813,112.7846068
1900000000.0,Waru,5,3,0,"Garasi, Kabel video, Tangki air, Listrik, Wifi, AC, Halaman, Air, Tanpa perabotan",2,151,156,-7.3432711,112.7683327
800000000.0,Sukodono,5,3,3,"Garasi, Teras, Tanpa perabotan",1,100,191,-7.394061,112.6738809
1250000000.0,Sidoarjo,3,3,0,Tanpa perabotan,1,135,135,-7.4497718,112.7015495
2000000000.0,Sidoarjo,3,2,0,"Air, Berperabot lengkap, Listrik",2,150,175,-7.4540491,112.7066448
1400000000.0,Waru,5,2,2,"Garasi, Tangki air, Listrik, Teras, Ruang layanan, Air, Tanpa perabotan",1,200,200,-7.3450604,112.7493551
680000000.0,Candi,2,1,0,"Garasi, Pemandangan panorama, Air, Tanpa perabotan, Internet, Halaman, Listrik",2,42,84,-7.4869563,112.6970489
800000000.0,Taman,5,3,2,"AC, Tangki air, Wifi, Halaman, Sebagian perabotan",2,120,191,-7.3807457,112.700583
1100000000.0,Waru,3,2,2,"Garasi, Balkon, Tangki air, Listrik, Teras, AC, Ruang layanan, Air, Berperabot lengkap",2,160,91,-7.3517813,112.7846068
860000000.0,Waru,4,2,2,"AC, Halaman, Wifi, Kabel video, Sebagian perabotan",1,90,120,-7.3668153,112.7658126
860000000.0,Waru,4,2,0,"Garasi, Kabel video, Tangki air, Tanpa perabotan, AC, Halaman, Air, Wifi",1,90,112,-7.3668153,112.7658126
800000000.0,Waru,3,2,2,"Garasi, Fully fenced, Sebagian perabotan",1,120,140,-7.3503078,112.7674661
1250000000.0,Sidoarjo,3,2,0,"Garasi, AC, Dapur lengkap, Ruang layanan, Air, Sebagian perabotan, Deck, Internet, Balkon, Halaman, Lemari pakaian bawaan, Listrik, Teras, Fully fenced",2,200,180,-7.4393008,112.6859171
1300000000.0,Waru,3,2,0,Tidak Ada,1,165,165,-7.342707,112.7698192
1960000000.0,Gedangan,4,3,0,Tidak Ada,1,200,233,-7.3885665,112.7323259
850000000.0,Taman,2,1,1,"Garasi, Tangki air, Listrik, Teras, Ruang layanan, Air, Tanpa perabotan",1,91,91,-7.3758656,112.6435652
1350000000.0,Buduran,2,1,1,"Garasi, Halaman, Tangki air, Listrik, Teras, AC, Ruang layanan, Air, Tanpa perabotan",1,144,144,-7.436595,112.694927
1800000000.0,Buduran,3,4,4,"Garasi, Balkon, Ruang layanan, Air, Sebagian perabotan, Deck, AC, Halaman, Tangki air, Listrik, Teras",3,290,144,-7.436595,112.694927
675000000.0,Candi,3,2,2,"Garasi, AC, Alarm, Gas alam, Air, Berperabot lengkap, Fully fenced, Internet, Halaman, Lemari pakaian bawaan, Ruang kantor, Listrik, Teras, Wifi",1,105,105,-7.4605473,112.6795169
750000000.0,Waru,2,1,1,Tanpa perabotan,1,100,105,-7.345331,112.7739507
724000000.0,Gedangan,2,1,0,Sebagian perabotan,1,80,91,-7.371733,112.728444
416000000.0,Sukodono,2,1,1,"AC, Tanpa perabotan",1,36,80,-7.40402857,112.68563703
440000000.0,Taman,2,1,0,Tanpa perabotan,1,55,55,-7.3589157,112.6810879
166000000.0,Taman,2,1,0,Tanpa perabotan,1,30,66,-7.3589157,112.6810879
1340000000.0,Waru,5,3,0,Sebagian perabotan,2,250,150,-7.3399267,112.7562893
1300000000.0,Waru,6,2,2,Tanpa perabotan,2,120,180,-7.3431179,112.7736872
575000000.0,Taman,2,1,1,"Internet, Air, Teras, Tangki air, Tanpa perabotan, Deck",1,40,100,-7.3699922,112.713533
530000000.0,Sedati,2,1,0,"Garasi, Listrik, Teras, Air, Tanpa perabotan",1,30,72,-7.36823624,112.80762658
380000000.0,Buduran,2,1,0,Tanpa perabotan,1,75,75,-7.425129,112.7230909
775000000.0,Waru,3,1,1,Sebagian perabotan,1,110,120,-7.34506052,112.74935525
650000000.0,Buduran,3,1,1,"Garasi, Ruang layanan, Air, Tanpa perabotan, Halaman, Tangki air, Listrik, Teras",1,293,293,-7.4163671,112.7256603
1100000000.0,Sidoarjo,4,3,0,"Garasi, Air, Teras, Tangki air, Listrik",1,106,200,-7.45614514,112.70664476
1890000000.0,Waru,5,3,0,Tanpa perabotan,1,190,209,-7.3559173,112.7477701
2400000000.0,Waru,5,3,2,Tanpa perabotan,2,170,140,-7.3517813,112.7846068
980000000.0,Waru,3,2,1,Tanpa perabotan,1,140,140,-7.3517813,112.7846068
850000000.0,Buduran,3,2,0,"Garasi, Halaman, Air, Wifi, AC, Tangki air, Tanpa perabotan",1,135,135,-7.436595,112.694927
1650000000.0,Sidoarjo,7,6,0,"Air, Listrik",1,200,216,-7.4540491,112.7066448
1700000000.0,Sidoarjo,4,2,0,"Air, Listrik",1,23,200,-7.4540491,112.7066448
1290000000.0,Waru,3,2,0,Sebagian perabotan,2,165,165,-7.3399267,112.7562893
1590000000.0,Waru,4,3,0,Berperabot lengkap,2,180,150,-7.3559173,112.7477701
850000000.0,Sidoarjo,2,1,0,Tanpa perabotan,1,50,112,-7.4497718,112.7015495
2300000000.0,Waru,6,3,3,Tanpa perabotan,2,260,180,-7.3432711,112.7683327
800000000.0,Sukodono,5,3,0,"Garasi, Kabel video, Tangki air, Wifi, AC, Halaman, Air",2,120,191,-7.394061,112.6738809
1900000000.0,Waru,4,2,0,Tidak Ada,2,157,157,-7.3435939,112.7688649
700000000.0,Waru,3,2,0,"Garasi, Kabel video, Ruang layanan, Air, Fully fenced, Internet, Halaman, Gas alam, Tanpa perabotan",1,60,120,-7.3648872,112.7702531
400000000.0,Sukodono,3,1,0,Tanpa perabotan,1,54,90,-7.394061,112.6738809
380000000.0,Taman,2,1,0,Tanpa perabotan,1,36,72,-7.3589157,112.6810879
351000000.0,Taman,2,1,0,Tanpa perabotan,1,40,91,-7.3589157,112.6810879
307000000.0,Buduran,2,1,0,Tanpa perabotan,1,36,91,-7.425129,112.7230909
600000000.0,Buduran,2,1,1,Tanpa perabotan,1,75,96,-7.4350501,112.7138119
3000000000.0,Gedangan,4,2,0,"Garasi, Kabel video, Tangki air, Air, AC, Halaman, Alarm, Wifi",2,350,276,-7.391717,112.7306136
1990000000.0,Waru,7,4,0,Sebagian perabotan,2,300,223,-7.35898778,112.74640415
1500000000.0,Waru,4,2,2,Tanpa perabotan,1,135,135,-7.3435939,112.7688649
370000000.0,Taman,2,1,0,Tanpa perabotan,1,36,72,-7.3589157,112.6810879
300000000.0,Buduran,2,1,0,Tanpa perabotan,1,36,90,-7.425129,112.7230909
1900000000.0,Sidoarjo,3,2,1,Tidak Ada,1,200,200,-7.4472664,112.6959507
1500000000.0,Sidoarjo,3,2,0,"Garasi, Air, Tangki air, Listrik",1,105,150,-7.4540491,112.7066448
1500000000.0,Waru,4,3,0,"Garasi, Berperabot lengkap, Listrik",2,135,90,-7.3648872,112.7702531
675000000.0,Candi,4,2,0,"Kabel video, Tanpa perabotan, Halaman, Wifi",2,150,54,-7.4726393,112.7237275
2000000000.0,Waru,3,3,0,"Garasi, Kabel video, Tangki air, Tanpa perabotan, AC, Halaman, Air, Wifi",1,115,160,-7.3645565,112.73553
790000000.0,Gedangan,3,2,0,Tidak Ada,2,100,105,-7.3885636,112.732315
18000000000.0,Waru,3,2,0,"Balkon, Air, Tanpa perabotan, Tangki air, Listrik",2,105,105,-7.3399267,112.7562893
1750000000.0,Sidoarjo,5,2,2,"Garasi, Balkon, Ruang layanan, Alarm, Air, Wifi, Internet, Kabel video, Tangki air, Gas alam, Sebagian perabotan",2,285,175,-7.44011612,112.70100831
990000000.0,Waru,3,2,1,Tanpa perabotan,1,100,140,-7.3399267,112.7562893
2780000000.0,Gedangan,5,3,0,Berperabot lengkap,2,320,276,-7.39099779,112.73065154
550000000.0,Taman,2,1,1,"Garasi, Tangki air, Listrik, Halaman, Air, Tanpa perabotan",1,50,75,-7.3682573,112.7077638
1400000000.0,Waru,3,3,0,"AC, Air, Fully fenced, Tangki air, Sebagian perabotan",1,90,120,-7.3503078,112.7674661
1750000000.0,Buduran,3,2,0,Tidak Ada,1,100,90,-7.428144,112.694428
2000000000.0,Gedangan,4,3,3,"Garasi, Dapur terpadu, Alarm, Listrik, Internet, Pemandangan panorama, Lemari pakaian bawaan, Sebagian perabotan",1,165,200,-7.3714837,112.718192
1100000000.0,Buduran,4,2,0,Tanpa perabotan,2,220,120,-7.425129,112.7230909
950000000.0,Waru,3,1,0,"AC, Air, Wifi, Tangki air, Tanpa perabotan",2,120,78,-7.34506052,112.74935525
598000000.0,Taman,2,1,0,Berperabot lengkap,1,70,108,-7.3730239,112.6471451
2900000000.0,Sidoarjo,6,6,0,"Air, Sebagian perabotan, Listrik",2,240,260,-7.44726655,112.69595079
1300000000.0,Waru,3,1,1,"Kabel video, Tangki air, Wifi, Halaman, Tanpa perabotan",2,120,154,-7.34506052,112.74935525
750000000.0,Sidoarjo,2,1,0,Tidak Ada,1,70,105,-7.4499457,112.6953512
1600000000.0,Buduran,3,3,0,Tanpa perabotan,2,140,120,-7.4349235,112.7345789
1300000000.0,Buduran,4,3,0,"Halaman, Tanpa perabotan, Wifi, Air, Teras",1,70,75,-7.4285603,112.7084552
1920000000.0,Gedangan,0,1,0,Air,1,180,228,-7.3787248,112.7160377
1690000000.0,Sedati,3,3,0,"Garasi, Listrik, Air",2,94,105,-7.367143,112.773136
1300000000.0,Waru,3,1,0,"Garasi, Halaman, Listrik, Wifi, AC, Air, Tanpa perabotan",1,120,154,-7.34506052,112.74935525
1300000000.0,Waru,3,2,2,"Kabel video, Tangki air, Wifi, Halaman, Tanpa perabotan",2,160,165,-7.3503078,112.7674661
575000000.0,Taman,2,1,1,"Internet, Tangki air, Listrik, Teras, Halaman, Air, Tanpa perabotan",1,40,100,-7.3682573,112.7077638
540000000.0,Taman,3,1,1,"Internet, Air, Tanpa perabotan, Deck, Tangki air, Listrik, Teras",1,55,75,-7.3660474,112.7055873
1300000000.0,Waru,3,2,0,"AC, Tangki air, Wifi, Halaman, Tanpa perabotan",2,160,165,-7.3432711,112.7683327
450000000.0,Sukodono,3,1,0,"Halaman, Tanpa perabotan, Air, Wifi",1,91,91,-7.4154927,112.670275
490000000.0,Sidoarjo,2,2,0,"Dapur terpadu, Air, Halaman, Tanpa perabotan",1,60,84,-7.4432437,112.7271441
950000000.0,Gedangan,4,2,2,"Halaman, Sebagian perabotan, Tangki air, Wifi",2,146,121,-7.3972251,112.7370133
1350000000.0,Sidoarjo,3,2,0,"Air, Tanpa perabotan, Listrik",1,100,120,-7.4540491,112.7066448
650000000.0,Sukodono,2,0,0,"Kabel video, Wifi, Tanpa perabotan",1,100,118,-7.3992549,112.6761485
1300000000.0,Waru,4,3,0,"Internet, Listrik, Air",1,162,162,-7.3503078,112.7674661
700000000.0,Sidoarjo,2,1,0,"Halaman, Tanpa perabotan, Air",2,110,105,-7.4514112,112.6871692
580000000.0,Sukodono,2,1,1,"Kabel video, Tangki air, Wifi, Halaman, Tanpa perabotan",1,50,84,-7.3749156,112.69611306
3500000000.0,Waru,5,4,0,Tanpa perabotan,2,300,200,-7.352109,112.7844359
700000000.0,Waru,3,2,0,Tidak Ada,1,81,81,-7.3646345,112.7344448
650000000.0,Waru,3,2,0,Tidak Ada,1,98,98,-7.3646345,112.7344448
950000000.0,Sidoarjo,4,2,0,"Internet, Air, Sebagian perabotan, Dapur lengkap, Listrik",2,200,120,-7.4577208,112.7308424
1200000000.0,Gedangan,2,2,2,Tidak Ada,2,180,137,-7.391717,112.7306136
1600000000.0,Waru,8,3,0,Tidak Ada,2,240,200,-7.3636945,112.7174105
950000000.0,Gedangan,4,2,0,Tanpa perabotan,2,146,121,-7.391717,112.7306136
3200000000.0,Sidoarjo,4,2,0,"Garasi, Kabel video, Air, Tanpa perabotan, Deck, Wifi, Internet, Halaman, Listrik, Teras, Fully fenced",2,300,300,-7.4616193,112.7286245
890000000.0,Gedangan,3,1,0,"Halaman, Listrik, Teras, Air, Tanpa perabotan",1,90,135,-7.3970813,112.7469881
1850000000.0,Sidoarjo,7,6,0,"Halaman, Listrik, Teras, Air, Tanpa perabotan, Fully fenced",2,200,216,-7.4540491,112.7066448
970000000.0,Waru,3,2,0,AC,2,100,60,-7.3517813,112.7846068
640000000.0,Taman,2,1,0,Tidak Ada,1,70,108,-7.3730239,112.6471451
850000000.0,Waru,2,1,0,"Internet, Listrik, Air, Tanpa perabotan",1,43,78,-7.3565425,112.7518785
990000000.0,Waru,2,1,0,Tidak Ada,1,90,120,-7.3435939,112.7688649
